"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Trade.Value..US.."
2019,"September 2019","Imports","Kazakhstan",704,15517,6768
2019,"June 2019","Exports","Kyrgyzstan",704,124620,31338
2019,"May 2019","Exports","Kyrgyzstan",704,79000,21958
2019,"October 2019","Imports","Kazakhstan",704,247499,16250
2019,"September 2019","Exports","South Africa",704,270,1735
2019,"June 2019","Exports","South Africa",704,179,1317
2019,"April 2019","Exports","Kyrgyzstan",704,40000,11118
2019,"July 2019","Exports","Kazakhstan",704,1097362,267258
2019,"January 2019","Exports","South Africa",704,51,607
2019,"October 2019","Exports","South Africa",704,256,1878
2019,"March 2019","Exports","Kazakhstan",704,4305606,1166076
2019,"May 2019","Exports","Kazakhstan",704,17786670,3802248
2019,"November 2019","Exports","Rep. of Korea",704,16,128
2019,"May 2019","Imports","Kazakhstan",704,6269,4408
2019,"July 2019","Imports","Kazakhstan",704,8818,3581
2019,"August 2019","Exports","Kyrgyzstan",704,10000,2439
2019,"December 2019","Imports","Kazakhstan",704,5427,4588
2019,"May 2019","Exports","TFYR of Macedonia",704,931488,369125
2019,"August 2019","Exports","Belgium",704,1800,4871
2019,"June 2019","Exports","Belgium",704,3600,11262
2019,"October 2019","Exports","TFYR of Macedonia",704,1161,1098
2019,"March 2019","Exports","Ukraine",704,29,27
2019,"November 2019","Exports","TFYR of Macedonia",704,24438,24432
2019,"October 2019","Exports","Turkey",704,376,2188
2019,"May 2019","Exports","Turkey",704,19201,18431
2019,"July 2019","Exports","Ukraine",704,16,9
2019,"December 2019","Exports","Turkey",704,65455,54839
2019,"February 2019","Exports","Ukraine",704,20,11
2019,"March 2019","Exports","Belgium",704,1200,3097
2019,"January 2019","Exports","TFYR of Macedonia",704,45484,26135
2019,"May 2019","Exports","Belgium",704,3600,11249
2019,"September 2019","Exports","TFYR of Macedonia",704,11,7
2019,"March 2019","Exports","TFYR of Macedonia",704,261943,165932
2019,"April 2019","Exports","Turkey",704,173915,137875
2019,"January 2019","Exports","Brazil",704,764,430
2019,"June 2019","Exports","TFYR of Macedonia",704,266093,118824
2019,"April 2019","Exports","TFYR of Macedonia",704,316064,226352
2019,"March 2019","Exports","Turkey",704,374283,200195
2019,"February 2019","Exports","TFYR of Macedonia",704,75914,49877
2019,"October 2019","Exports","Ukraine",704,15,9
2019,"April 2019","Exports","Belgium",704,6000,18002
2019,"July 2019","Exports","Belgium",704,4200,12835
2019,"December 2019","Exports","TFYR of Macedonia",704,77333,49303
2019,"January 2019","Exports","Turkey",704,51670,24343
2019,"June 2019","Imports","TFYR of Macedonia",704,17096,12934
2019,"September 2019","Exports","Brazil",704,7,17
2019,"February 2019","Exports","Turkey",704,219567,150718
2019,"November 2019","Exports","Turkey",704,27903,18501
2020,"December 2020","Exports","Lithuania",704,10290,20531
2020,"November 2020","Exports","Egypt",704,9116,13676
2020,"October 2020","Exports","Lithuania",704,10000,17289
2020,"September 2020","Exports","Lithuania",704,8810,12008
2020,"June 2020","Exports","Lithuania",704,8190,10451
2020,"February 2020","Exports","Lithuania",704,17510,24492
2020,"May 2020","Exports","Lithuania",704,5270,10756
2020,"August 2020","Exports","Lithuania",704,9440,9939
2020,"September 2020","Exports","Egypt",704,28141,39953
2020,"June 2020","Exports","Egypt",704,20988,29798
2020,"January 2020","Exports","Lithuania",704,9850,13389
2020,"August 2020","Exports","United Kingdom",704,4158,12515
2020,"December 2020","Exports","Egypt",704,258694,381014
2020,"November 2020","Exports","Lithuania",704,3250,6829
2020,"May 2020","Exports","Egypt",704,8391,11913
2020,"March 2020","Exports","Lithuania",704,30830,65921
2020,"April 2020","Exports","Lithuania",704,10060,17969
2020,"August 2020","Imports","China, Macao SAR",704,10,225
2020,"July 2020","Exports","Egypt",704,49348,70062
2020,"July 2020","Exports","Lithuania",704,16030,15498
2020,"September 2020","Exports","Serbia",704,1152,2075
2020,"May 2020","Exports","Serbia",704,15232,6987
2020,"January 2020","Exports","Serbia",704,15830,6312
2020,"February 2020","Exports","Georgia",704,13600,5440
2020,"September 2020","Imports","Belarus",704,19000,5700
2020,"November 2020","Imports","Belarus",704,82775,38100
2020,"November 2020","Exports","EU-28",704,3250,6833
2020,"September 2020","Exports","Belarus",704,0,480500
2020,"April 2020","Exports","Belarus",704,0,648800
2020,"July 2020","Imports","Belarus",704,20000,4400
2020,"May 2020","Exports","Belarus",704,0,301700
2020,"July 2020","Exports","Belarus",704,0,984800
2020,"May 2020","Imports","Belarus",704,218098,37400
2020,"January 2020","Exports","Belarus",704,0,1099000
2020,"October 2020","Exports","Belarus",704,0,598700
2020,"February 2020","Imports","Belarus",704,36461,7100
2020,"December 2020","Exports","EU-28",704,10290,20540
2020,"March 2020","Exports","Belarus",704,0,1105300
2020,"June 2020","Exports","Belarus",704,0,208800
2020,"August 2020","Imports","Belarus",704,72000,18700
2020,"February 2020","Exports","Belarus",704,0,865000
2020,"October 2020","Imports","Belarus",704,26439,11400
2020,"August 2020","Exports","Belarus",704,0,371000
2020,"March 2020","Imports","Belarus",704,19000,6300
2020,"November 2020","Exports","Belarus",704,0,1082000
2020,"March 2020","Imports","Azerbaijan",704,101882,20376
2020,"August 2020","Exports","South Africa",704,112,1167
2020,"October 2020","Exports","Armenia",704,473841,467664
2020,"February 2020","Exports","South Africa",704,135,1208
2020,"August 2020","Exports","Armenia",704,371,81
2020,"March 2020","Exports","South Africa",704,134,1156
2020,"November 2020","Exports","Armenia",704,171753,163709
2020,"March 2020","Exports","Armenia",704,498727,297937
2020,"December 2020","Exports","Armenia",704,76034,101856
2020,"September 2020","Exports","Armenia",704,7617,19870
2020,"January 2020","Exports","Armenia",704,384407,321579
2020,"February 2020","Exports","Armenia",704,462825,301577
2020,"May 2020","Exports","Armenia",704,14185,14487
2020,"December 2020","Exports","Azerbaijan",704,5000,5300
2020,"January 2020","Exports","Azerbaijan",704,56785,26274
2020,"June 2020","Imports","Belarus",704,702802,89500
2020,"April 2020","Imports","Belarus",704,112000,40200
2020,"January 2020","Exports","Turkey",704,118217,86133
2020,"May 2020","Exports","TFYR of Macedonia",704,418259,103612
2020,"July 2020","Exports","Norway",704,54,191
2020,"May 2020","Exports","Ukraine",704,18,14
2020,"March 2020","Exports","Turkey",704,128932,83118
2020,"October 2020","Exports","Ukraine",704,89,89
2020,"April 2020","Exports","Turkey",704,154882,107175
2020,"February 2020","Exports","Turkey",704,397767,283748
2020,"July 2020","Exports","Ukraine",704,10,4
2020,"September 2020","Exports","Ukraine",704,40,42
2020,"August 2020","Exports","Ukraine",704,36,24
2020,"November 2020","Exports","TFYR of Macedonia",704,8668,4997
2020,"September 2020","Exports","Norway",704,36,118
2020,"March 2020","Exports","Ukraine",704,10,4
2020,"April 2020","Exports","TFYR of Macedonia",704,342714,121197
2020,"February 2020","Exports","TFYR of Macedonia",704,246302,90071
2020,"October 2020","Exports","TFYR of Macedonia",704,27,30
2020,"June 2020","Exports","TFYR of Macedonia",704,55329,15718
2020,"January 2020","Exports","Ukraine",704,15,7
2020,"January 2020","Exports","TFYR of Macedonia",704,107114,43535
2020,"December 2020","Exports","TFYR of Macedonia",704,30832,28195
2020,"November 2020","Exports","",704,471450,348677
2020,"April 2020","Exports","EU-28",704,10060,17979
2020,"October 2020","Exports","EU-28",704,10000,17289
2020,"January 2020","Exports","EU-28",704,9850,13378
2020,"March 2020","Exports","",704,10979545,2505950
2020,"March 2020","Imports","",704,17040,2391
2020,"March 2020","Re-imports","",704,17040,2391
2020,"October 2020","Exports","Kyrgyzstan",704,340000,15573
2020,"October 2020","Imports","Kyrgyzstan",704,100,103
2020,"April 2020","Re-imports","",704,21780,4318
2020,"September 2020","Exports","",704,6432,9123
2020,"July 2020","Exports","",704,116019,31343
2020,"April 2020","Imports","",704,21780,4318
2020,"January 2020","Exports","",704,3096539,800710
2020,"June 2020","Exports","EU-28",704,8190,10450
2020,"November 2020","Exports","Kyrgyzstan",704,402000,17271
2020,"May 2020","Exports","EU-28",704,5270,10761
2020,"March 2020","Imports","Kyrgyzstan",704,127000,15106
2020,"March 2020","Exports","Kyrgyzstan",704,3438900,667143
2020,"February 2020","Exports","Kyrgyzstan",704,1598000,331445
2020,"February 2020","Exports","EU-28",704,17514,24512
2020,"February 2020","Exports","Ukraine",704,21,7
2020,"April 2020","Exports","Ukraine",704,10,7
2020,"March 2020","Exports","TFYR of Macedonia",704,210611,84426
2020,"March 2020","Exports","Belgium",704,2,17
2020,"February 2020","Exports","Belgium",704,1,6
2020,"February 2020","Exports","",704,3836608,1400918
2020,"September 2020","Exports","Kyrgyzstan",704,190,8
2020,"December 2020","Exports","",704,196410,255357
2020,"March 2020","Exports","EU-28",704,30842,66096
2020,"June 2020","Exports","",704,761750,214868
2020,"June 2020","Exports","Kyrgyzstan",704,19925,3588
2020,"April 2020","Exports","Kyrgyzstan",704,65000,10103
2020,"April 2020","Imports","Kyrgyzstan",704,21000,3497
2020,"August 2020","Exports","EU-28",704,9440,9940
2020,"May 2020","Exports","",704,1274326,491107
2020,"September 2020","Exports","EU-28",704,8810,12000
2020,"April 2020","Exports","",704,12621908,3213130
2020,"January 2020","Exports","Kyrgyzstan",704,662285,139371
2020,"July 2020","Exports","EU-28",704,16030,15554
2020,"February 2020","Re-imports","",704,22300,7359
2020,"February 2020","Imports","",704,22300,7359
2020,"October 2020","Exports","",704,159235,136521
2020,"July 2020","Exports","Kyrgyzstan",704,60000,7832
2010,"January 2010","Exports","Italy",705,48600,91469
2010,"January 2010","Exports","Ukraine",705,7,194
2010,"February 2010","Exports","Italy",705,90500,169083
2010,"February 2010","Exports","Ukraine",705,8,208
2010,"March 2010","Exports","Italy",705,129100,221777
2010,"March 2010","Exports","Ukraine",705,13537,14483
2010,"April 2010","Exports","Ukraine",705,41117,45639
2010,"April 2010","Exports","Italy",705,118600,224137
2010,"May 2010","Exports","Italy",705,63900,110543
2010,"June 2010","Exports","Ukraine",705,24,549
2010,"June 2010","Exports","Italy",705,4400,18640
2010,"July 2010","Exports","Ukraine",705,27,1031
2010,"July 2010","Exports","Italy",705,3700,12548
2010,"August 2010","Exports","Italy",705,12900,26065
2010,"August 2010","Exports","Ukraine",705,9,512
2010,"September 2010","Imports","Kazakhstan",705,18,451
2010,"September 2010","Exports","Ukraine",705,137,925
2010,"September 2010","Exports","Italy",705,29300,57441
2010,"September 2010","Exports","Japan",705,900,6648
2010,"October 2010","Imports","Kazakhstan",705,159,1380
2010,"October 2010","Exports","Italy",705,69300,150088
2010,"May 2010","Exports","Denmark",705,4900,6970
2010,"May 2010","Exports","Czech Rep.",705,51500,27215
2010,"June 2010","Exports","Denmark",705,3500,6372
2010,"June 2010","Exports","Czech Rep.",705,32200,16907
2010,"July 2010","Exports","Denmark",705,25000,19129
2010,"August 2010","Exports","Denmark",705,51000,51343
2010,"September 2010","Exports","Denmark",705,4600,7631
2010,"September 2010","Exports","Czech Rep.",705,27900,24028
2010,"October 2010","Exports","Czech Rep.",705,24400,22583
2010,"October 2010","Exports","Denmark",705,3700,7921
2010,"November 2010","Exports","Czech Rep.",705,19700,17736
2010,"January 2010","Exports","Lithuania",705,275903,410333
2010,"January 2010","Exports","Latvia",705,698,409
2010,"January 2010","Exports","China",705,126613,49804
2010,"February 2010","Exports","China",705,165479,76335
2010,"February 2010","Exports","Lithuania",705,260974,447340
2010,"February 2010","Exports","Latvia",705,800,2048
2010,"March 2010","Exports","China",705,213798,92036
2010,"March 2010","Exports","Lithuania",705,275761,590369
2010,"March 2010","Exports","Latvia",705,960,1851
2010,"April 2010","Exports","China",705,256890,115044
2010,"April 2010","Exports","Lithuania",705,385753,839682
2010,"May 2010","Exports","China",705,134391,64958
2010,"May 2010","Exports","Latvia",705,750,241
2010,"May 2010","Exports","Lithuania",705,457191,780582
2010,"June 2010","Exports","Lithuania",705,575318,816639
2010,"June 2010","Exports","China",705,59928,26697
2010,"July 2010","Exports","Lithuania",705,721930,939168
2010,"July 2010","Exports","China",705,30520,12422
2010,"August 2010","Exports","Lithuania",705,1085529,1708499
2010,"August 2010","Exports","China",705,40762,17992
2010,"September 2010","Exports","China",705,42962,19459
2010,"September 2010","Exports","Lithuania",705,1129739,2542041
2010,"October 2010","Exports","Lithuania",705,961537,2357202
2010,"January 2010","Exports","Belgium",705,69833,147508
2010,"February 2010","Exports","Belgium",705,73553,158217
2010,"March 2010","Exports","Belgium",705,97013,200591
2010,"April 2010","Exports","Belgium",705,90301,181048
2010,"May 2010","Exports","Germany",705,1320,1381
2010,"May 2010","Exports","Belgium",705,92983,168944
2010,"June 2010","Exports","Belgium",705,61568,108063
2010,"July 2010","Exports","Belgium",705,92398,167150
2010,"August 2010","Exports","Belgium",705,64645,119899
2010,"September 2010","Exports","Belgium",705,77304,145939
2010,"October 2010","Exports","Belgium",705,78117,159014
2010,"November 2010","Exports","Belgium",705,95794,193937
2010,"December 2010","Exports","Belgium",705,101945,197158
2010,"January 2010","Exports","EU-28",705,1174425,1696217
2010,"February 2010","Exports","EU-28",705,1461858,3083626
2010,"March 2010","Exports","Serbia",705,10780,1352
2010,"March 2010","Exports","EU-28",705,1611744,3506415
2010,"April 2010","Exports","EU-28",705,1591036,3080908
2010,"May 2010","Exports","EU-28",705,1426638,2335544
2010,"June 2010","Exports","EU-28",705,752597,1066611
2010,"July 2010","Exports","EU-28",705,906747,1253325
2010,"August 2010","Exports","EU-28",705,1480912,2405079
2010,"September 2010","Exports","EU-28",705,1354265,2901772
2010,"October 2010","Exports","EU-28",705,1585474,3233386
2010,"November 2010","Exports","EU-28",705,1800932,3101624
2010,"November 2010","Exports","Hungary",705,800,874
2010,"November 2010","Imports","EU-28",705,18713,26319
2010,"December 2010","Exports","EU-28",705,2179384,3966496
2010,"January 2010","Exports","Poland",705,12000,6136
2010,"February 2010","Exports","Poland",705,19600,9470
2010,"March 2010","Exports","Poland",705,37100,18676
2010,"April 2010","Exports","Poland",705,27500,13756
2010,"May 2010","Exports","Poland",705,20500,9507
2010,"June 2010","Exports","Poland",705,6100,3003
2010,"July 2010","Exports","Poland",705,2900,3028
2010,"August 2010","Exports","Poland",705,15900,16784
2010,"September 2010","Exports","Poland",705,52500,66258
2010,"October 2010","Exports","Poland",705,13100,13591
2010,"November 2010","Exports","Poland",705,44900,53317
2010,"December 2010","Exports","Pakistan",705,13000,7722
2010,"January 2010","Exports","Spain",705,409500,367576
2010,"February 2010","Exports","Spain",705,416100,427347
2010,"March 2010","Exports","Spain",705,523900,530071
2010,"April 2010","Exports","Spain",705,522200,447361
2010,"May 2010","Exports","Spain",705,282200,323427
2010,"June 2010","Exports","Spain",705,9500,18689
2010,"July 2010","Exports","Spain",705,6700,24687
2010,"August 2010","Exports","Spain",705,7900,26477
2010,"September 2010","Exports","Spain",705,13900,23706
2010,"October 2010","Exports","Spain",705,377300,425026
2010,"November 2010","Exports","Spain",705,474900,486833
2010,"December 2010","Exports","Spain",705,613100,604469
2010,"October 2010","Exports","Ukraine",705,14622,9014
2010,"November 2010","Imports","Kazakhstan",705,44,159
2010,"November 2010","Exports","Turkey",705,12400,13208
2010,"November 2010","Exports","Ukraine",705,25885,18054
2010,"November 2010","Exports","Italy",705,69800,157057
2010,"December 2010","Exports","Turkey",705,38437,44490
2010,"December 2010","Imports","Kazakhstan",705,112,470
2010,"December 2010","Exports","Italy",705,83900,188787
2010,"December 2010","Exports","Ukraine",705,22884,11251
2010,"October 2010","Exports","China",705,109895,53898
2010,"November 2010","Imports","Lithuania",705,18713,26416
2010,"November 2010","Exports","China",705,183420,87141
2010,"November 2010","Exports","Lithuania",705,994958,1938482
2010,"December 2010","Exports","Lithuania",705,1180097,2528657
